gene_id,nickname,accession,source,substrate,timepoint_hours,average_intensity,stddev_intensity,sample_count
AR00020,Short-termSimple,AR241010_169,GRASP_241010,BHET12.5,48,0.01867156827938743,0.043233254380936344,16
AR00020,Short-termSimple,AR241010_169,GRASP_241010,BHET12.5,72,0.031642157438909635,0.07387912382773966,16
AR00020,Short-termSimple,AR241010_169,GRASP_241010,BHET12.5,96,0.04764460673322901,0.07472007281319572,16
AR00020,Short-termSimple,AR241010_169,GRASP_241010,BHET12.5,120,0.05106494989013299,0.05948656262432537,16
AR00020,Short-termSimple,AR241010_169,GRASP_241010,BHET25,8,0.020596813745214604,0.020893916321336754,16
AR00020,Short-termSimple,AR241010_169,GRASP_241010,BHET25,24,0.01636764721479267,0.05946240556856136,16
AR00020,Short-termSimple,AR241010_169,GRASP_241010,BHET25,48,0.006203431112226099,0.07388793886672206,16
AR00020,Short-termSimple,AR241010_169,GRASP_241010,BHET25,72,0.032925244653597474,0.09824487141764687,16
AR00020,Short-termSimple,AR241010_169,GRASP_241010,BHET25,96,0.04668995088650263,0.08983660962183847,16
AR00020,Short-termSimple,AR241010_169,GRASP_241010,BHET25,120,0.03852818682207726,0.08941388815259675,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET12.5,8,-0.007361519761616364,0.014515798246829198,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET12.5,24,-0.01280392162152566,0.013084114486008191,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET12.5,48,-0.020955882442649454,0.026053031381854337,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET12.5,72,-0.022598039016884286,0.0353481227208082,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET12.5,96,-0.014325980213470757,0.02920671265498787,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET12.5,120,-0.010487745224963874,0.02750179479355544,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET25,8,0.008352941013072268,0.005652244211879503,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET25,24,-0.028947304148459807,0.02494497035214763,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET25,48,-0.04047303916013334,0.034237186458145934,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET25,72,-0.045925244805403054,0.04530202205107748,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET25,96,-0.034245098126120865,0.04168782613908948,16
AR00021,DearClerk,AR241010_173,GRASP_241010,BHET25,120,-0.03913235277286731,0.03898325604529279,16
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET12.5,8,-0.004372548894025385,0.016286567169677156,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET12.5,24,-0.020992646808736026,0.011320914692501426,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET12.5,48,-0.03997794119641185,0.007110821831594947,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET12.5,72,-0.04898529429920018,0.01843137755036253,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET12.5,96,-0.04269607784226537,0.0046029239080541216,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET12.5,120,-0.037936275359243155,0.0035741909189833973,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET25,8,0.007257352961460128,0.0034712361319831158,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET25,24,-0.05257843108847737,0.012741775013156393,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET25,48,-0.07269607856869698,0.026822208916071087,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET25,72,-0.09608823619782925,0.027865132376301352,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET25,96,-0.09104411769658327,0.05106235164505108,8
BSQ33_03270,KosherTheme,ASA57064.1,GenBank,BHET25,120,-0.09035784471780062,0.027543912464318872,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET12.5,8,-0.006156863062642515,0.015166616530578892,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET12.5,24,-0.007914215617347509,0.01461545993404786,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET12.5,48,-0.01739705857471563,0.024972866482768624,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET12.5,72,-0.023965684697031975,0.06922513068208284,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET12.5,96,-0.006539215333759785,0.0562362235115688,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET12.5,120,-0.012671569362282753,0.04481165171254405,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET25,8,0.0160637249937281,0.014029649183218487,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET25,24,-0.021171570501792303,0.030359224654515325,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET25,48,-0.038014706631656736,0.033577495071051955,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET25,72,-0.05544607900083065,0.045493728762813844,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET25,96,-0.049681372474879026,0.02538343066944601,8
CmCut,VagueSource,BAN42606.1,GenBank,BHET25,120,-0.05928431451320648,0.047035147581386126,8
empty_well,ConstantGarbage,,,BHET12.5,8,-0.011516666606257785,0.013695847865997026,40
empty_well,ConstantGarbage,,,BHET12.5,24,-0.029531372478231788,0.006458246009135645,40
empty_well,ConstantGarbage,,,BHET12.5,48,-0.050411274284124376,0.004939886198512978,40
empty_well,ConstantGarbage,,,BHET12.5,72,-0.06831715712323785,0.02838882450365136,40
empty_well,ConstantGarbage,,,BHET12.5,96,-0.05677892167586833,0.02040487685084318,40
empty_well,ConstantGarbage,,,BHET12.5,120,-0.05783578436821699,0.01502329456610819,40
empty_well,ConstantGarbage,,,BHET25,8,0.0018299025173291739,0.004527582693201263,40
empty_well,ConstantGarbage,,,BHET25,24,-0.06475343219935895,0.007599744365554083,40
empty_well,ConstantGarbage,,,BHET25,48,-0.08989901933819056,0.013398753185781367,40
empty_well,ConstantGarbage,,,BHET25,72,-0.11873480398207903,0.01299381232831555,40
empty_well,ConstantGarbage,,,BHET25,96,-0.12010980378836393,0.028981109420076954,40
empty_well,ConstantGarbage,,,BHET25,120,-0.12718039117753505,0.010969168711238939,40
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET12.5,8,0.022414215316530317,0.016701447306250623,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET12.5,24,0.09546078369021416,0.013773167408408544,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET12.5,48,0.1254705861210823,0.009846583302289715,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET12.5,72,0.13221078552305698,0.012364041506997811,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET12.5,96,0.11081372667104006,0.020000955293139958,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET12.5,120,0.11216176580637693,0.013958053932998806,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET25,8,0.052134803496301174,0.008650678238660085,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET25,24,0.14904902130365372,0.01032633672449191,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET25,48,0.1869656853377819,0.009146395778446092,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET25,72,0.18840931542217731,0.015510370980510038,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET25,96,0.19609313644468784,0.015082786576782482,8
Erickson403,OutlyingInspector,RLU00646.1,GenBank,BHET25,120,0.18855637311935425,0.017320279554112125,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET12.5,8,-0.008019607979804277,0.013708080104408214,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET12.5,24,0.0019509802077664062,0.0061425461027912924,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET12.5,48,0.0032549017341807485,0.01548367763504165,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET12.5,72,0.0007009803084656596,0.00677990615149994,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET12.5,96,-0.008460784738417715,0.01769507027815111,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET12.5,120,0.000553921505343169,0.006653849541044928,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET25,8,0.01213970617391169,0.005713481394575204,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET25,24,-0.001014706096611917,0.018852539251285882,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET25,48,-0.0015294115291908383,0.01245899085876006,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET25,72,0.00009313714690506458,0.028564882959418888,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET25,96,0.0011029410525225103,0.009906853214496083,8
Erickson406,SomeWeb,ODU60407.1,GenBank,BHET25,120,-0.007210784260678338,0.009649482669120685,8
EV,AdeptNegotiation,,,BHET12.5,8,-0.0007561271704616956,0.018810802749762788,32
EV,AdeptNegotiation,,,BHET12.5,24,-0.02035600495582912,0.014239977807463809,32
EV,AdeptNegotiation,,,BHET12.5,48,-0.026088235259521753,0.026443496341485056,32
EV,AdeptNegotiation,,,BHET12.5,72,-0.03838602931045898,0.03483386760048269,32
EV,AdeptNegotiation,,,BHET12.5,96,-0.0427671564539196,0.02340353822761783,32
EV,AdeptNegotiation,,,BHET12.5,120,-0.04196813749149442,0.024546882610355893,32
EV,AdeptNegotiation,,,BHET25,8,0.004800857324653407,0.010831596164298572,32
EV,AdeptNegotiation,,,BHET25,24,-0.03387316180669586,0.02753508080338592,32
EV,AdeptNegotiation,,,BHET25,48,-0.04850306378284586,0.03770825637436772,32
EV,AdeptNegotiation,,,BHET25,72,-0.059985293930367334,0.052658428237403396,32
EV,AdeptNegotiation,,,BHET25,96,-0.06348774543221225,0.05444450360735887,32
EV,AdeptNegotiation,,,BHET25,120,-0.06305024480661814,0.05690860194390228,32
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET12.5,8,0.038219771115109324,0.013677806475730844,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET12.5,24,0.03775163373211399,0.02788604106424626,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET12.5,48,0.018350489121682283,0.04623065214786504,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET12.5,72,-0.04920343140838668,0.09410538184893068,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET12.5,96,-0.08203104620527786,0.09445788524588858,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET12.5,120,-0.09539052241598256,0.08134703257049831,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET25,8,0.10083415017773707,0.014592716105392391,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET25,24,0.17524428106844425,0.01697032916330871,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET25,48,0.17078921478241682,0.02525741702792382,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET25,72,0.1591870915144682,0.03583173157286488,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET25,96,0.158754902270933,0.03490874049392491,24
FAST-PETase,MoistCut,WP_054022242.1_M1,manual design,BHET25,120,0.15551960840821266,0.03537759277497437,24
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET12.5,8,-0.006475489994045347,0.012240903112840106,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET12.5,24,-0.002323529306522687,0.0034936092324960558,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET12.5,48,0.000774509971961379,0.019142726933176327,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET12.5,72,-0.0015980390162440017,0.0018441205068573218,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET12.5,96,-0.012904411763884127,0.012105087320225617,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET12.5,120,-0.004524509742623195,0.003485058170839853,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET25,8,0.011122549185529351,0.006702980474155081,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET25,24,-0.008264705567853525,0.014024776103586675,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET25,48,-0.011279411904979497,0.0039962052712518206,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET25,72,-0.017078431366826408,0.016488785581778905,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET25,96,-0.024240195751190186,0.0030928535542728555,8
Hfor_PE-H,DampNegotiation,WP_090538641.1,GenBank,BHET25,120,-0.030593138188123703,0.003358674014704284,8
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET12.5,8,0.027466503292089328,0.014833982490581972,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET12.5,24,0.049350490347327046,0.0206038613051288,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET12.5,48,0.045285947824595496,0.023109879360041316,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET12.5,72,0.014284313889220357,0.05282324015545919,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET12.5,96,-0.02225326799089089,0.07778233879588448,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET12.5,120,-0.03321160212605415,0.07642884214172257,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET25,8,0.06433986899598192,0.020964137971224633,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET25,24,0.14729493328680596,0.022240170881350642,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET25,48,0.14634395452837148,0.031005994787250375,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET25,72,0.14453758113086224,0.03551346599613725,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET25,96,0.1400694459055861,0.03720970567853138,24
IsPETase,MiniaturePackage,WP_054022242.1,GenBank,BHET25,120,0.13876797491684556,0.037610648431569006,24
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET12.5,8,0.013639705663081259,0.006990015624384776,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET12.5,24,0.03322303888944589,0.03687577068780246,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET12.5,48,0.04492156859487295,0.06611669340027813,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET12.5,72,0.04741176469360653,0.0491495105801382,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET12.5,96,0.02683823517872952,0.024783701437657502,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET12.5,120,0.04644117735733744,0.05269980447460576,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET25,8,0.04829902027267963,0.04419762865556539,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET25,24,0.09886029397603124,0.09639139241508726,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET25,48,0.10346323577687144,0.12026214018817091,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET25,72,0.11136764717230108,0.12228316911837561,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET25,96,0.10860294057056308,0.14412423452386378,8
IsPETase_2,CelebratedSeason,WP_054022242.1,GenBank,BHET25,120,0.10289951134473085,0.14432842276813004,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET12.5,8,-0.005313725443556905,0.01302509093956658,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET12.5,24,-0.01253431395161897,0.0034551121426916803,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET12.5,48,-0.027431372087448835,0.003972498414147932,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET12.5,72,-0.034446078670953284,0.03435776889597486,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET12.5,96,-0.02615686267381534,0.019440055113357616,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET12.5,120,-0.026931372165563516,0.021878916139741016,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET25,8,0.002799015706841601,0.004551964002146651,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET25,24,-0.035308822989463806,0.0027025057100491788,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET25,48,-0.05174509808421135,0.008698181772792923,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET25,72,-0.06498039327561855,0.003942131298897942,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET25,96,-0.06541911885142326,0.014693829496442263,8
LCC,SparseNeat,G9BY57.1,GenBank,BHET25,120,-0.06844117632135749,0.015907221558947967,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET12.5,8,-0.004892156925052404,0.01586350497365814,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET12.5,24,-0.02345588244497776,0.007730776248747594,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET12.5,48,-0.045098038855940104,0.002261724340438804,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET12.5,72,-0.059710784116759896,0.03000385491130147,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET12.5,96,-0.04870588285848498,0.010636925466844147,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET12.5,120,-0.05313235241919756,0.014809938013396064,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET25,8,0.0022058823124098126,0.0028061831988210615,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET25,24,-0.051558822859078646,0.002151687033559986,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET25,48,-0.08476960845291615,0.014436547459954081,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET25,72,-0.11387745011597872,0.009510509609495897,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET25,96,-0.11306372564285994,0.027446892899717776,8
LCC(WCCG),IntentAge,G9BY57.1_M1,manual design,BHET25,120,-0.11730147060006857,0.0014973982354494918,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET12.5,8,-0.007742647110717371,0.012254695248703738,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET12.5,24,-0.0005539217381738126,0.0030337577257161076,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET12.5,48,-0.000651960726827383,0.018208557875046986,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET12.5,72,-0.006534313637530431,0.0019381253761227768,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET12.5,96,-0.018377450585830957,0.01156211992466692,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET12.5,120,-0.009563725616317242,0.001885319481294216,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET25,8,0.010813725646585226,0.007110046244479278,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET25,24,-0.01244607858825475,0.014015267718930854,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET25,48,-0.014360293978825212,0.004464415479348782,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET25,72,-0.018397058825939894,0.017412060551556793,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET25,96,-0.027200980111956596,0.0038456480426119193,8
LG00001,DualPlan,DRR016455_58,Logan 1.0,BHET25,120,-0.03362745139747858,0.002987901363211261,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET12.5,8,-0.009637254683184437,0.012999896394204237,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET12.5,24,-0.006686274384264834,0.0059262230261002136,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET12.5,48,-0.0031323529547080398,0.017707067983804302,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET12.5,72,-0.013299019541591406,0.002066765002225262,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET12.5,96,-0.02471568586770445,0.010655141546390332,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET12.5,120,-0.015053921611979604,0.001682516299450886,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET25,8,0.007705882293521427,0.005910520874897736,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET25,24,-0.015200980080408044,0.013131474826398462,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET25,48,-0.01865686266683042,0.0039986128872597304,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET25,72,-0.022865195584017783,0.0158389917593718,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET25,96,-0.03524509794078767,0.0036563393700363347,8
LG00002,NegligibleGirl,DRR046399_6024,Logan 1.0,BHET25,120,-0.03744607837870717,0.002630036289515815,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET12.5,8,-0.003678921493701637,0.011631826206765056,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET12.5,24,-0.0017696077693472034,0.007764802949830591,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET12.5,48,0.008107843284960836,0.021944789699256353,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET12.5,72,0.025034313672222197,0.023575733529854984,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET12.5,96,0.016857838882060605,0.02616720207025949,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET12.5,120,0.027161765145137906,0.021783528436857297,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET25,8,0.005196078334847698,0.005299032914707504,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET25,24,-0.010245097801089287,0.005948119380767981,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET25,48,0.007936274050734937,0.023770639514386113,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET25,72,0.025497549097053707,0.0443584638517001,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET25,96,0.027926471128012054,0.03765132766321928,8
LG00003,VainBrief,DRR056885_121,Logan 1.0,BHET25,120,0.03371568651346024,0.03653170847557013,8
LG00004,TimelyFeedback,DRR322242_2006,Logan 1.0,BHET12.5,8,-0.004941176623106003,0.012953648102255005,8
